primary_material,recycled_percentage,dye_type,chemical_finish,manufacturing_country,shipping_distance_km,has_oeko_tex,is_fair_trade,is_b_corp,est_carbon_emission_kg,eco_score
Cotton,12,Unknown,False,China,11234,False,False,False,15.2,38.0
Organic Cotton,3,Natural,False,Portugal,987,True,True,False,3.1,89.1
Polyester,14,Synthetic,True,Bangladesh,9932,False,False,False,17.7,24.1
Nylon,3,Synthetic,False,Vietnam,9213,False,False,False,19.1,18.5
Hemp,2,Azo-free,False,USA,1765,True,False,True,2.8,91.5
Recycled Polyester,91,Natural,False,Sweden,432,True,True,True,5.5,90.9
Cotton,9,Synthetic,False,China,11034,False,False,False,14.9,39.7
Organic Cotton,5,Natural,False,Portugal,832,True,True,True,2.8,90.2
Polyester,12,Synthetic,False,Bangladesh,10123,False,False,False,16.6,27.2
Nylon,5,Synthetic,True,Vietnam,9090,False,False,False,19.5,16.9
Hemp,1,Natural,False,USA,1234,True,True,False,3.0,85.9
Recycled Polyester,96,Natural,False,Sweden,765,True,False,True,4.8,93.0
Cotton,8,Unknown,False,China,10654,False,False,False,14.3,42.4
Organic Cotton,2,Natural,False,Portugal,876,True,True,False,3.3,87.8
Polyester,9,Synthetic,True,Bangladesh,9876,False,False,False,17.5,24.5
Nylon,6,Synthetic,False,Vietnam,9765,False,False,False,18.8,19.9
Hemp,0,Azo-free,False,USA,1654,True,True,True,2.6,93.4
Recycled Polyester,88,Natural,False,Sweden,543,True,False,True,6.0,79.7
Cotton,11,Synthetic,False,China,11321,False,False,False,15.4,37.2
Organic Cotton,4,Natural,False,Portugal,765,True,True,False,3.1,89.3
Polyester,13,Synthetic,False,Bangladesh,10234,False,False,False,16.9,26.3
Nylon,2,Synthetic,True,Vietnam,9123,False,False,False,19.4,17.2
Hemp,2,Natural,False,USA,1543,True,False,True,2.9,86.1
Recycled Polyester,93,Natural,False,Sweden,654,True,True,True,5.2,91.8
Cotton,10,Synthetic,False,China,10987,False,False,False,14.7,40.5
Organic Cotton,1,Azo-free,False,Portugal,789,True,True,True,3.0,90.9
Polyester,10,Synthetic,True,Bangladesh,10098,False,False,False,17.3,25.4
Nylon,4,Synthetic,False,Vietnam,8987,False,False,False,18.5,20.8
Hemp,1,Natural,False,USA,1342,True,True,False,3.1,85.5
Recycled Polyester,90,Natural,False,Sweden,432,True,False,True,5.7,81.3
Cotton,6,Synthetic,False,China,11567,False,False,False,15.6,36.0
Organic Cotton,3,Natural,False,Portugal,654,True,True,False,3.2,87.1
Polyester,11,Synthetic,False,Bangladesh,9890,False,False,False,16.4,27.8
Nylon,7,Synthetic,True,Vietnam,9456,False,False,False,18.7,20.3
Hemp,0,Azo-free,False,USA,1876,True,True,True,2.5,94.4
Recycled Polyester,95,Natural,False,Sweden,765,True,False,True,4.9,92.8
Cotton,9,Unknown,False,China,11209,False,False,False,15.1,38.4
Organic Cotton,5,Natural,False,Portugal,923,True,True,False,2.9,89.6
Polyester,8,Synthetic,True,Bangladesh,9765,False,False,False,17.6,24.3
Nylon,3,Synthetic,False,Vietnam,9678,False,False,False,19.0,18.6
Hemp,2,Natural,False,USA,1456,True,False,True,2.8,92.0
Recycled Polyester,86,Azo-free,False,Sweden,543,True,True,True,6.2,78.8
Cotton,12,Unknown,False,China,10876,False,False,False,14.5,41.7
Organic Cotton,2,Natural,False,Portugal,876,True,True,True,3.1,89.0
Polyester,14,Synthetic,False,Bangladesh,10234,False,False,False,16.8,26.5
Nylon,5,Synthetic,True,Vietnam,9345,False,False,False,19.3,17.5
Hemp,1,Azo-free,False,USA,1123,True,True,False,3.0,86.6
Recycled Polyester,92,Natural,False,Sweden,654,True,False,True,5.4,91.4
Cotton,7,Synthetic,False,China,11176,False,False,False,15.0,39.1
Organic Cotton,4,Natural,False,Portugal,765,True,True,False,3.3,87.7
Polyester,9,Synthetic,True,Bangladesh,10023,False,False,False,17.4,25.0
Nylon,6,Synthetic,False,Vietnam,9213,False,False,False,18.6,20.7
Hemp,0,Natural,False,USA,1987,True,True,True,2.6,93.7
Recycled Polyester,89,Natural,False,Sweden,432,True,False,True,5.8,80.5
Cotton,10,Synthetic,False,China,11456,False,False,False,15.5,37.1
Organic Cotton,1,Azo-free,False,Portugal,832,True,True,False,3.2,88.2
Polyester,12,Synthetic,False,Bangladesh,9876,False,False,False,16.5,27.6
Nylon,2,Synthetic,True,Vietnam,9543,False,False,False,19.5,17.0
Hemp,2,Natural,False,USA,1765,True,False,True,2.9,86.7
Recycled Polyester,94,Natural,False,Sweden,765,True,True,True,5.0,92.4
Cotton,8,Unknown,False,China,10789,False,False,False,14.4,42.2
Organic Cotton,5,Natural,False,Portugal,654,True,True,True,2.8,90.3
Polyester,13,Synthetic,True,Bangladesh,9789,False,False,False,17.2,25.9
Nylon,4,Synthetic,False,Vietnam,8876,False,False,False,18.9,19.2
Hemp,1,Natural,False,USA,1230,True,True,False,3.1,85.0
Recycled Polyester,87,Natural,False,Sweden,543,True,False,True,6.1,79.5
Cotton,11,Synthetic,False,China,11098,False,False,False,14.9,39.9
Organic Cotton,3,Natural,False,Portugal,987,True,True,False,3.0,89.2
Polyester,10,Synthetic,False,Bangladesh,9654,False,False,False,16.3,28.1
Nylon,7,Synthetic,True,Vietnam,9765,False,False,False,18.4,21.1
Hemp,0,Azo-free,False,USA,1543,True,True,True,2.5,94.0
Recycled Polyester,90,Natural,False,Sweden,654,True,False,True,5.6,81.2
Cotton,9,Synthetic,False,China,11234,False,False,False,15.2,38.1
Organic Cotton,2,Natural,False,Portugal,765,True,True,False,3.2,87.5
Polyester,11,Synthetic,True,Bangladesh,10123,False,False,False,17.1,26.1
Nylon,3,Synthetic,False,Vietnam,9090,False,False,False,19.1,18.4
Hemp,2,Natural,False,USA,1654,True,False,True,2.8,91.7
Recycled Polyester,93,Natural,False,Sweden,432,True,True,True,5.3,91.6
Cotton,6,Unknown,False,China,10654,False,False,False,14.3,42.6
Organic Cotton,4,Natural,False,Portugal,876,True,True,True,3.1,89.8
Polyester,8,Synthetic,False,Bangladesh,9945,False,False,False,16.2,28.3
Nylon,5,Synthetic,True,Vietnam,9213,False,False,False,19.2,17.9
Hemp,1,Azo-free,False,USA,1321,True,True,False,3.0,86.2
Recycled Polyester,96,Natural,False,Sweden,765,True,False,True,4.8,93.2
Polyester,3,Natural,False,Australia,9828,True,True,False,21.15,29.66
Hemp,0,Natural,True,UK,3465,True,True,False,4.21,84.97
Nylon,8,Natural,False,Australia,13719,False,False,False,22.18,8.53
Cotton,3,Synthetic,False,UK,2083,False,False,False,10.61,36.49
Nylon,9,Synthetic,False,India,687,False,False,False,15.97,24.78
Cotton,8,Unknown,False,Vietnam,8332,False,True,False,13.65,37.68
Nylon,5,Azo-free,True,USA,852,False,False,False,15.99,27.64
Hemp,7,Natural,False,USA,848,True,False,False,1.41,91.65
Cotton,12,Unknown,True,Australia,10020,False,False,False,15.28,19.6
Recycled Polyester,64,Azo-free,False,India,692,False,True,False,2.36,86.32
Cotton,12,Unknown,False,UK,1047,False,True,False,8.6,52.6
Recycled Polyester,57,Synthetic,False,USA,306,False,False,False,3.85,62.79
Hemp,9,Azo-free,True,Australia,12418,False,False,False,10.65,53.88
Hemp,11,Synthetic,True,Australia,12647,False,True,False,10.9,51.49
Organic Cotton,4,Unknown,False,Australia,10171,False,False,False,10.01,51.84
Polyester,6,Synthetic,True,Vietnam,10588,False,False,False,23.4,0.0
Nylon,7,Azo-free,True,India,1437,True,True,False,15.1,37.25
Cotton,6,Azo-free,False,UK,3360,False,False,False,8.68,43.82
Cotton,11,Unknown,False,India,3258,False,False,True,9.77,47.79
Hemp,7,Azo-free,True,USA,587,False,False,False,3.63,74.42
Nylon,3,Natural,False,UK,1060,False,False,False,13.22,34.4
Organic Cotton,12,Natural,True,India,2099,True,False,False,4.19,83.59
Nylon,15,Azo-free,True,Australia,8479,False,False,False,18.16,12.83
Nylon,5,Natural,False,India,1261,True,True,False,13.07,54.9
Nylon,7,Natural,False,USA,1646,False,False,False,13.43,36.25
Organic Cotton,8,Unknown,True,Vietnam,10745,True,False,True,10.2,60.84
Hemp,2,Azo-free,False,Australia,10859,False,False,False,7.66,67.09
Polyester,9,Natural,False,UK,2226,False,True,False,15.82,38.24
Polyester,4,Synthetic,True,Australia,13878,True,False,False,26.89,0.0
Hemp,2,Unknown,False,India,514,True,True,False,2.08,87.79
Polyester,13,Natural,True,Australia,12469,True,False,False,23.46,5.92
Recycled Polyester,100,Natural,False,Australia,13587,True,True,False,9.42,78.61
Nylon,4,Azo-free,False,Australia,11377,True,False,False,21.38,25.14
Polyester,7,Synthetic,True,India,2066,False,False,False,20.99,3.93
Recycled Polyester,100,Azo-free,True,Australia,11264,True,False,False,9.24,67.14
Cotton,10,Natural,True,Vietnam,8462,False,False,True,12.97,38.73
Recycled Polyester,77,Natural,True,UK,1778,True,False,True,3.61,88.73
Polyester,6,Synthetic,False,Vietnam,9571,False,True,False,22.77,7.34
Recycled Polyester,75,Synthetic,False,Australia,11444,False,False,False,9.77,49.34
Cotton,0,Synthetic,True,USA,1909,False,False,False,11.24,26.7
Cotton,5,Natural,True,UK,2372,True,False,False,9.09,56.55
Organic Cotton,0,Natural,True,USA,1551,False,True,False,4.22,73.15
Polyester,12,Unknown,True,Australia,13374,False,False,False,27.64,0.0
Organic Cotton,5,Unknown,True,Australia,8994,False,False,False,10.94,44.52
Cotton,13,Unknown,False,USA,1221,True,True,False,8.28,58.97
Polyester,7,Synthetic,False,Vietnam,8920,True,False,False,20.91,6.31
Polyester,4,Azo-free,True,USA,977,False,False,False,17.89,21.89
Nylon,0,Unknown,False,Vietnam,9446,False,False,False,20.2,8.47
Nylon,7,Unknown,True,USA,1294,True,False,False,16.04,19.37
Cotton,4,Natural,False,UK,3311,False,True,False,9.07,54.46
Recycled Polyester,74,Synthetic,True,Vietnam,9764,False,False,False,11.39,41.05
Hemp,15,Natural,False,India,1933,True,True,False,1.53,96.08
Organic Cotton,6,Natural,False,Australia,9034,False,True,False,7.02,69.2
Recycled Polyester,60,Natural,False,Australia,10548,True,True,False,7.78,83.6
Cotton,6,Natural,False,Australia,8834,False,False,False,12.71,43.96
Nylon,1,Synthetic,False,Vietnam,7564,False,False,False,20.7,3.59
Recycled Polyester,90,Unknown,False,USA,660,False,False,False,3.4,72.69
Cotton,14,Unknown,False,UK,2099,True,True,False,8.14,56.83
Cotton,12,Synthetic,True,Vietnam,8489,False,False,False,14.41,20.48
Recycled Polyester,85,Natural,False,Australia,8701,True,False,False,6.17,78.85
Polyester,15,Unknown,False,India,1705,True,False,False,17.15,24.91
Nylon,11,Unknown,False,UK,2354,False,False,False,14.92,22.63
Recycled Polyester,57,Azo-free,True,USA,866,False,False,False,4.14,65.0
Organic Cotton,9,Azo-free,True,Vietnam,7115,False,True,True,6.67,68.46
Organic Cotton,15,Natural,False,UK,2164,False,False,False,2.92,82.77
Cotton,3,Natural,False,India,2863,False,True,True,7.91,62.33
Organic Cotton,3,Unknown,False,UK,1924,False,False,False,4.28,64.87
Cotton,9,Natural,False,India,1351,False,False,True,6.75,61.44
Organic Cotton,0,Unknown,False,UK,2924,True,True,False,4.5,77.28
Polyester,7,Synthetic,False,UK,3708,False,True,True,17.84,18.87
Recycled Polyester,59,Natural,True,Vietnam,11874,False,False,False,9.93,54.36
Polyester,12,Synthetic,False,USA,1196,True,True,False,16.44,28.15
Hemp,7,Natural,False,Vietnam,11720,True,False,False,8.07,79.11
Organic Cotton,13,Unknown,False,USA,1012,False,False,True,3.1,72.24
Cotton,9,Unknown,False,UK,1150,False,False,False,9.38,41.32
Nylon,0,Unknown,False,Australia,12247,False,False,False,23.07,0.0
Nylon,4,Synthetic,False,USA,548,True,False,False,15.41,27.72
Hemp,13,Natural,True,India,2390,False,False,False,4.43,73.57
Polyester,8,Unknown,False,USA,799,False,True,False,17.22,26.22
Organic Cotton,2,Synthetic,False,USA,996,False,False,False,4.13,61.49
Nylon,15,Azo-free,False,USA,1006,True,False,False,14.08,46.14
Polyester,7,Unknown,True,USA,389,True,False,False,17.83,23.23
Polyester,4,Unknown,False,Australia,12114,False,False,True,25.12,0.0
Cotton,0,Azo-free,False,Australia,8612,False,False,False,12.85,39.0
Recycled Polyester,93,Unknown,False,USA,1408,True,True,False,3.15,92.39
Polyester,2,Unknown,False,India,2317,True,False,True,17.16,23.69
Recycled Polyester,73,Unknown,True,UK,2687,False,False,False,5.76,61.82
Nylon,7,Unknown,False,Australia,9902,False,False,False,18.75,9.27
Recycled Polyester,93,Azo-free,True,Vietnam,11813,True,False,False,9.93,61.71
Cotton,15,Natural,True,UK,2470,False,False,False,10.26,47.39
Recycled Polyester,50,Natural,False,USA,886,False,True,False,2.19,82.81
Recycled Polyester,93,Azo-free,False,India,1765,False,True,False,2.42,91.87
Recycled Polyester,97,Unknown,True,Australia,12418,False,False,False,11.28,40.84
Cotton,9,Synthetic,False,USA,454,True,False,False,8.6,55.33
Nylon,11,Natural,False,India,1583,False,False,False,14.22,35.65
Polyester,11,Natural,False,USA,351,False,False,False,15.76,32.49
Polyester,14,Synthetic,False,India,1072,True,True,False,15.69,28.52
Nylon,4,Unknown,False,UK,2716,False,False,False,16.61,22.05
Nylon,13,Synthetic,True,Vietnam,8779,False,False,False,19.88,1.0
Nylon,11,Natural,True,Australia,9000,False,False,True,18.4,20.84
Hemp,1,Synthetic,True,Australia,12625,True,False,False,11.83,52.56
Organic Cotton,10,Azo-free,False,UK,1011,True,False,False,2.42,88.67
Hemp,0,Azo-free,True,Australia,12823,True,True,True,9.96,74.18
Polyester,2,Unknown,False,Vietnam,11204,False,False,False,24.33,0.0
Polyester,9,Unknown,False,India,749,False,False,False,16.08,19.13
Cotton,2,Natural,True,Australia,8538,True,False,False,13.61,40.74
Nylon,9,Unknown,False,USA,503,False,True,False,15.16,30.96
Organic Cotton,13,Unknown,False,USA,994,False,False,False,3.65,65.29
Recycled Polyester,73,Azo-free,False,USA,437,True,True,False,1.69,94.89
Organic Cotton,1,Synthetic,False,USA,1024,False,False,False,4.59,58.82
Recycled Polyester,88,Synthetic,True,UK,3078,True,False,False,5.83,70.11
Recycled Polyester,57,Synthetic,False,USA,1448,False,False,False,4.64,59.21
Polyester,8,Natural,True,Vietnam,9783,False,True,True,22.6,14.29
Polyester,0,Natural,False,Australia,11081,False,False,False,23.45,12.82
Nylon,2,Natural,True,UK,1203,False,False,False,15.57,25.56
Recycled Polyester,63,Natural,True,India,1660,False,False,False,4.26,68.67
Nylon,1,Natural,True,Australia,9124,False,False,True,19.91,17.03
Organic Cotton,12,Azo-free,False,Vietnam,7590,False,False,False,6.69,60.92
Recycled Polyester,86,Unknown,False,USA,892,True,True,False,2.87,88.48
Polyester,11,Natural,False,India,1496,False,False,True,16.6,37.42
Organic Cotton,10,Azo-free,True,India,2673,False,False,False,5.5,68.88
Organic Cotton,7,Natural,True,Australia,9421,False,False,False,8.61,58.82
Cotton,14,Unknown,False,UK,3633,False,False,False,10.26,35.07
Hemp,15,Unknown,False,Vietnam,11844,True,False,False,9.13,58.5
Recycled Polyester,54,Natural,False,UK,2574,False,False,False,3.78,75.96
Nylon,6,Synthetic,False,UK,1617,False,False,False,16.69,23.81
Hemp,5,Natural,True,USA,1199,False,False,False,3.72,75.47
Recycled Polyester,93,Natural,False,Vietnam,7539,True,False,False,5.41,85.9
Nylon,4,Synthetic,True,Australia,10865,True,False,False,21.25,5.13
Hemp,9,Unknown,False,Vietnam,8046,False,False,False,7.58,60.13
Polyester,13,Synthetic,True,Vietnam,8476,False,False,False,22.27,0.0
Organic Cotton,2,Synthetic,False,India,2579,False,False,False,4.84,59.03
Nylon,4,Unknown,True,Australia,13675,False,False,False,24.04,0.0
Polyester,7,Unknown,False,USA,779,False,False,False,17.22,20.0
Recycled Polyester,93,Unknown,False,Vietnam,10128,False,False,False,8.46,56.77
Recycled Polyester,53,Unknown,False,UK,1420,False,False,True,3.43,68.0
Cotton,4,Unknown,True,Australia,11695,False,False,False,16.42,13.29
Cotton,2,Synthetic,True,Vietnam,7811,False,False,False,13.97,17.11
Cotton,4,Unknown,False,India,824,True,True,True,8.0,65.21
Cotton,3,Synthetic,True,India,695,True,False,False,9.42,44.57
Cotton,0,Azo-free,False,Vietnam,10516,True,False,False,12.55,44.75
Nylon,11,Natural,False,UK,3078,False,False,True,15.08,33.54
Cotton,11,Synthetic,False,Vietnam,7553,True,False,False,13.04,40.41
Recycled Polyester,58,Natural,True,Vietnam,8434,False,False,False,8.49,55.34
Organic Cotton,2,Unknown,True,Australia,8358,False,False,False,9.5,43.24
Nylon,15,Synthetic,True,Australia,10343,False,False,False,21.47,0.0
Recycled Polyester,77,Unknown,False,USA,994,False,False,False,3.86,69.95
Hemp,13,Natural,False,Australia,12468,True,True,False,7.73,80.97
Polyester,13,Azo-free,False,Vietnam,10662,True,False,False,23.15,16.5
Hemp,2,Unknown,True,Australia,8255,True,False,False,8.0,55.11
Polyester,11,Synthetic,True,UK,1132,False,False,False,18.76,9.24
Nylon,4,Synthetic,True,Vietnam,9044,False,True,False,21.66,8.46
Hemp,8,Synthetic,False,Australia,13012,True,False,False,9.72,61.31
Cotton,5,Unknown,False,Vietnam,9846,False,False,False,13.61,22.6
Polyester,5,Synthetic,False,India,1323,False,True,False,17.47,21.09
Cotton,4,Natural,True,USA,1768,False,False,False,9.93,41.16
Recycled Polyester,91,Natural,False,UK,2411,True,False,False,2.62,93.99
Organic Cotton,13,Natural,False,UK,1626,True,True,False,2.05,99.5
Nylon,9,Natural,True,UK,2124,True,False,False,15.38,31.21
Nylon,4,Azo-free,False,UK,2382,False,False,False,13.87,24.77
Polyester,8,Azo-free,False,USA,1565,False,False,False,16.15,29.95
Cotton,7,Unknown,True,India,3320,True,False,False,10.65,40.14
Recycled Polyester,95,Synthetic,False,Vietnam,10266,True,False,False,8.68,62.44
Recycled Polyester,78,Azo-free,True,India,1688,False,False,False,4.85,74.68
Recycled Polyester,86,Synthetic,True,Australia,12081,False,False,False,12.04,37.05
Cotton,14,Azo-free,True,Vietnam,7398,True,False,False,12.73,42.49
Nylon,0,Natural,False,Vietnam,9996,False,False,False,19.72,14.95
Nylon,9,Natural,True,USA,1865,False,False,False,15.89,22.28
Hemp,12,Synthetic,False,Vietnam,11569,False,False,False,9.87,51.98
Hemp,1,Azo-free,False,USA,1363,False,False,False,2.34,81.83
Organic Cotton,12,Synthetic,False,UK,3087,False,False,False,5.71,59.93
Polyester,3,Unknown,False,India,2944,False,False,False,19.7,12.93
Polyester,1,Unknown,True,UK,2557,True,False,True,20.76,15.65
Hemp,14,Synthetic,False,USA,1714,True,False,False,3.51,82.5
Polyester,1,Azo-free,False,UK,2331,False,False,False,18.92,22.55
Nylon,10,Synthetic,False,Vietnam,11997,False,False,False,21.13,5.32
Recycled Polyester,99,Synthetic,False,USA,949,False,False,False,3.83,69.02
Nylon,12,Unknown,False,Australia,10379,True,False,True,20.78,22.68
Polyester,15,Azo-free,True,UK,2110,False,False,True,17.9,24.32
Organic Cotton,1,Azo-free,False,India,910,False,False,True,2.44,76.56
Nylon,5,Unknown,False,USA,1277,False,False,False,14.76,17.04
Hemp,7,Natural,False,Australia,11423,False,True,False,8.42,72.46
Cotton,5,Synthetic,False,India,1722,False,True,False,8.96,50.54
Nylon,15,Azo-free,False,USA,858,True,True,False,12.69,47.28
Organic Cotton,0,Synthetic,False,UK,3762,False,True,False,6.02,68.5
Nylon,10,Natural,False,India,1256,False,False,False,12.61,34.07
Cotton,8,Synthetic,True,UK,1046,True,False,False,10.46,40.97
Organic Cotton,12,Synthetic,False,Vietnam,10010,False,True,True,8.3,64.26
Nylon,11,Unknown,False,USA,1851,False,False,False,14.68,23.87
Hemp,14,Synthetic,True,UK,1459,True,False,False,4.93,67.97
Recycled Polyester,83,Unknown,True,Australia,13872,False,True,False,13.08,46.01
Nylon,13,Unknown,False,UK,2893,False,False,True,14.71,20.77
Organic Cotton,2,Natural,False,India,2716,False,False,True,3.33,76.73
Cotton,5,Azo-free,False,USA,1066,False,False,False,8.3,50.59
Polyester,4,Synthetic,True,UK,2609,False,False,False,18.87,0.0
Recycled Polyester,79,Unknown,False,Australia,10027,False,True,False,9.23,63.46
Hemp,13,Natural,True,India,913,False,False,False,3.45,75.75
Hemp,12,Unknown,True,Australia,8462,True,False,False,9.27,61.33
Nylon,10,Azo-free,True,Australia,13408,False,False,False,22.99,3.28
Polyester,5,Unknown,False,India,1910,False,False,False,17.59,13.48
Organic Cotton,9,Unknown,True,UK,2939,True,True,False,5.44,70.69
Hemp,13,Unknown,False,Australia,11181,True,True,False,9.09,74.3
Hemp,6,Natural,True,UK,3469,True,True,False,4.2,90.37
Organic Cotton,15,Azo-free,False,Vietnam,9483,False,True,False,8.1,65.35
Cotton,7,Azo-free,True,Australia,12522,True,False,False,16.08,30.59
